,Unnamed: 0,title,sub_title,intro,link_url,image_url
1179,,흉터 - 서울,연극 ,"대학교 때부터 사랑과 우정을 이어온 사회 초년생이 된 동훈, 재용, 지은. 복잡 미묘한 관계 속에서 위태로운 등산을 시작한다. 등산 중 지은은 돌발적인 사고로 인해 돌연 죽음을 맞이한다.",,
1180,,블루헬멧 : 메이사의 노래 - 대전,뮤지컬 ,"K-POP 오디션에 참가하기 위해 한국을 찾은 라만. 한 단계, 한 단계 통과해 드디어 우승의 문턱에 다다른다. 우승 후보들의 사전 인터뷰에서 한국을 찾은, 오디션에 참가한 숨겨진 이유를 털어놓는 라만. 아름답고 신비로운 라만의 고국 ‘카무르’에서 어린 시절 만난 파병 한국군 ‘메이사’를 찾기 위해 한국에 왔다. ‘메이사’는 어린 라만에게 희망, 그리고 ‘노래’의 힘을 알게 해준 꼭 다시 만나고 싶은 사람. 오디션의 우승과 ‘메이사’를 찾는 일- 간절히 원하는 두 소원 모두 이룰 수 있을까.",,
1181,,희년연구,클래식 ,"'희년' 이란 이스라엘에서 50년마다 맞이하는 ‘안식의 해’를 말한다. <희년연구>는 죽음에 이르기 까지 개인의 흔적이 담긴 몸을 다양한 시선으로 바라보고 ‘신체-개개인의 몸’을 중심으로 안식(죽음)‘을 풀어나간다. 유한한 삶의 결과물인 죽음이 천편일률적인 시스템안의 몸에서 벗어나 어떠한 형식으로 해방될 수 있는지, 그 해방이 또 다른 시작이 될 수 있는지 생각해 보고자 한다.",,
1182,,수상한 집주인 - 태백,연극 ,우연히... 잘못 전달받은 그 우편물로 사건은 시작되었다. 사소한 거짓말은 눈덩이처럼 불어나고 비밀이 가득한 그 집의 수상한 집주인.,,
1183,,세여자 이야기 - 제주,연극 ,"생활밀착형 판타지 음악극<세여자 이야기> 오늘이, 자청비, 가믄장아기 - 제주 신화 속 캐릭터들이 셰어하우스 메이트가 되어 현대를 살아가고 있다. 제주 신화 속 세 여신이 현재 이곳에 존재한다면 어떤 모습으로 살아가고 있을까 하는 상상에서 시작된다. 그들은 신적인 능력도 있지만 인간적 결함도 가진 모습으로 살아가며 그 속에서 일어나는 사건들을 좌충우돌 겪게 된다.",,
1184,,"작고예술인 재조명시리즈-故이경희, 예인을 그리며 - 대구",클래식 ,"대구 문화 예술의 씨앗을 뿌리고, 묵묵히 지역 문화계의 초석을 닦아 온 역사 속 지역예술인들을 재조명하는 무대가 바로 작고예술인 재조명 시리즈이다. 현재 예술의 혼이 가득한 도시 대구가 되었던 계기는 6.25 전쟁 시절 피란민들의 도시가 된 대구에 문화예술인들이 몰리면서 시작되었다고 할 수 있다. 그중 대표 인물인 피아니스트 故이경희 선생이다. 전쟁 이후 대구에 정착하며 연주 활동과 수많은 후학 양성을 통해 제자들의 존경과 함께 대구 피아노계의 대모라 불려왔다. 고인의 시대를 함께한 제자, 그리고 가족들과 故이경희 선생을 그리며 그녀의 삶과 음악을 재조명해 보자.",,
1185,,고래씨 이상해 - 광주,연극 ,선 씨는 외로운 사람이다. 선 씨가 유일하게 자기다워지는 시간은 퇴근 후 깊은 밤 욕조에 몸을 담그고 잠수하는 몇 분이다. 그는 주로 물 안에서 고래가 되는 것을 상상한다.,,
1186,,2022 전북관광브랜드 상설공연 판소리댄스컬 ‘몽연-서동의 꽃’ - 전주,뮤지컬 ,"삼한 통일을 위해 고구려, 백제, 신라가 쟁투를 벌이는 어둠의 시대. 전쟁 없는 평화로운 세계와 대백제 부흥을 꿈꾸던 서동(백제 무왕)은 어둠의 기운으로 가득한 신라왕궁에서 도망친 선화공주를 우연히 만나 사랑에 빠지는데....",,
1187,,포르테 디 콰트로 콘서트 〈메타포닉〉 - 고양,콘서트 ,"크로스오버 그룹 포르테 디 콰트로가 또 한 번 음악적 변신을 준비한다. ‘목소리가 줄 수 있는 최고의 감동’, ‘천상의 하모니’ 등의 수식어처럼 포르테 디 콰트로는 그동안 격이 다른 하모니로 감동을 선사해왔으며, 풀오케스트라, 재즈퀄텟, 언플러그드 구성 등 매번 새로운 음악적 시도로 크로스오버가 들려줄 수 있는 음악, 그리고 소리에 대해 끊임없이 고민해왔다. 곧 선보일 정규 4집과 발매기념 콘서트인 <메타포닉>에서는 그동안 선보였던 음악과는 사뭇 다른 강렬한 미디 사운드와 미래지향적 콘셉이 돋보이는 포르테 디 콰트로 만의 음악을 준비하고있다. 포르테 디 콰트로의 음악적 고민과 도전정신이 고스란히 담...",,
1188,,2시간탈출 졸탄쇼 - 전주,연극 ,"tvn 코미디빅리그 시즌 1~3에서 선보인 <싸움의 기술>, <졸탄극장>, <이름대소동> 등으로 코빅 전성기를 이끌었던 졸탄의 코너들을 바로 눈앞에서 생생하게 즐길 수 있습니다.",,
1189,,싱어게인2 TOP10 전국투어 콘서트 - 인천,콘서트 ,2022년 또 한 번 오디션계의 새로운 신드롬을 일으킨 무대를 꿈꾸는 모든 가수들의 한 번 더 오디션! <싱어게인 무명가수전> 시즌2! 다양한 장르의 무대와 마음을 움직이는 목소리로 대한민국의 가슴을 뜨겁게 만들었던 주역들이 여러분을 위해 다시 뭉쳤습니다. 싱어게인 화제의 무대부터 오직 콘서트에서만 볼 수 있는 싱어게인 TOP10의 재기발랄 새로운 무대까지! 그리고 이제는 무명에서 이 시대가 부르는 진짜 유명 가수가 된 그들의 진솔한 이야기를 들을 수 있는 시간... 싱어게인 시즌2 TOP10이 전국 투어 콘서트에 다시 여러분을 부릅니다!,,
1190,,책 먹는 여우 - 부산,가족/아동 ,여우는 책을 먹을 때 언제나 소금과 후추를 뿌려서 먹는데요~ 왜 그럴까요? 공연을 보시면 정답을 알 수 있어요!!,,
1191,,알라딘과 자스민공주 - 익산,가족/아동 ,"무대는 사막의 아라비아 왕국을 배경으로 펼쳐지고 주인공 알라딘이 모험심 많은 용감한 소년으로 등장한다. 술탄의 아름다운 딸 ""자스민 공주"" 또한 모험심에 가득 찬 여성으로 등장하며 마법사 ""자파""가 탐욕과 계략으로 알라딘과 공주를 괴롭히며 아주 코믹한 인물로 등장한다.",,
1192,,미니특공대 애니멀트론 - 거제,가족/아동 ,애니멀트론 종족에게 봉인되었던 몬스터 에그킹들이 감옥 탈출에 성공하게 되고 자신들만의 행성인 '에그킹 플레닛'을 건설하기 위해 우주에서 가장 아름다운 별인 지구를 정복할 계획을 세운다.,,
1193,,미녀와 야수,가족/아동 ,"아름답고 착하고 마음 따뜻한 벨. 잘생겼지만 이기적이고 자기중심적인 왕자. 마을에서 가장 매력적인 사나이지만, 보수적이고 어리석은 게스톤.",,
1194,,최현우 'THE BRAIN' - 대구,콘서트 ,"상상 그 이상의 블록버스터급 매직 콘서트! 25주년을 맞은 마술사 최현우의 대표 매직 콘서트! 멘탈 매직 시리즈 최초의 공연 <더 브레인> 3년 만의 컴백 심리 마술부터 대형 일루전, 초대형 스케일 등 화려한 볼거리 2021년의 대미를 장식할 최고의 공연!",,
1195,,헬로카봇 시즌6 〈흔들흔들 댄스파티〉 - 하남,가족/아동 ,"대국민 댄스 오디션 <댄싱 히어로>가 개최된다구? 오디션에 참가한 차탄과 친구들! ""으아아 떨린다 떨려!"" 하지만 오디션장에 MTS 일당과 어둠의 마법사 블랙 위저드가 나타나 대회는 엉망이 되는데…",,
1196,,엄마까투리 마트에 간 꽁지 - 고양,가족/아동 ,"""이번엔 마트다!!"" 엄마가 좋아하는 체리를 구경하다 사고로 마트에 간 꺼병이들, 한밤중에 일어나는 마트의 특급 비밀은 과연 무엇일까? '마트에 간 꺼병이 구하기!! 삐약삐약 대작전~!'",,
1197,,꼬마버스 타요 - 안산,가족/아동 ,"꼬마 버스 타요의 머리에 새 둥지가 생겼어요. 친구들과 함께 시골 여행을 떠난 타요는 쌩쌩 달리고 싶지만, 새 둥지의 알들이 깨어날 때까지 달릴 수 없대요. 쌩쌩 시골길을 달리는 친구들이 부럽기만 한 타요, 게다가 청천벽력 같은 소식!",,
1198,,백설공주 - 대구,가족/아동 ,백설공주의 새엄마인 마녀는 마술거울에게 세상에서 누가 가장 아름다운지 물었어요. 마술 거울은 백설공주가 세상에서 가장 아름답다고 말했어요.,,
1199,,피터팬 - 부산,가족/아동 ,"피터팬은 네버랜드 나라에서 웬디의 집까지 날아오게 된다. 한편, 영국 런던에서 살고 있던 웬디와 존, 마이클은 자신의 방에서 피터팬의 발자국을 발견한다.",,
1200,,고고다이노 공룡탐험대 - 대전,가족/아동 ,"공룡 박물관, 조이, 앤디, 루카스는 각자가 좋아하는 공룡들의 이야기를 한다. 이때, 마주한 커다란 티라노사우루스 화석, 아이들은 그 크기와 웅장함에 놀란다. 아이들은 화석 앞에 있는 설명 화면을 터치하고 설명을 듣는다.",,
1201,,콩순이 뮤지컬 시즌2 〈우리들 음악회〉 - 울산,가족/아동 ,"유치원 음악회를 앞두고 유치원에 이상한 일이 일어났다. 북이 제 멋대로 쳐지고, 노래도 내 맘대로 안 불러지고, 내 몸인데 내 말을 안 듣고 막 움직인다! ",,
1202,,겨울이야기,가족/아동 ,안나는 하나뿐인 언니와 얼어붙은 아렌델 왕국을 구하기 위해 엘사를 찾아 떠나게 됩니다. 한편 도망친 엘사는 홀로 산속에서 그동안 숨겨왔던 능력을 마음껏 펼칩니다.,,
1203,,2022 장윤정 라이브 콘서트 - 강릉,콘서트 ,"라이브의 여왕으로 손색 없는 가창력 관객을 이끌어가는 화려한 입담과 재치 쉼없이 이어지는 히트곡 퍼레이드 한시도 무대에서 눈을 뗄 수 없는 장윤정 콘서트만의 매력 남녀노소, 모든 연령대의 사람들에게 삶의 활기와 해피바이러스를 전하는 기분 좋은 무대를 선사할 라이브 콘서트 2022 장윤정 라이브 콘서트!",,
1204,,"이서현 바이올린 독주회 '삶, 그리고 음악'",클래식 ,"<뛰어난 예술적 감각과 함께 탁월한 명석함으로 음악을 해석하여 관객을 압도하는 음악을 표현하는 연주자 (Mauriccio Fuks)> ​ 깊이있고 짜임새있는 다양한 해설을 직접 진행하며 현재 국내외에서 활발하게 활동하고 있는 바이올리니스트 이서현은 따뜻하고 풍부한 음색과 섬세한 테크닉을 겸비한 바이올리니스트이다. 부산 출생의 이서현은 예원학교, 서울 예술 고등학교에 우수한 성적으로 졸업 후, 서울대학교 음악대학 실기 수석을 유지함과 동시에 서울대학교 음악대학 오케스트라 악장을 4년간 역임하고 실기 수석으로 졸업하였다. 이후 서울대학교 석사과정을 졸업(논문: 음악 형식에 대한 미술 회화 작품에의 적용), 미국 Indiana University로 유학하여 전문 연주자과정을 실기우수 전액 장학금과 생활비를 함께 지원받으며 전문 연주자로서의 탄탄한 기반을 마련하였다. 또한 Indiana University에서 매 해 치뤄지는 오디션에서 당당히 우승하여 악장을 도맡아 역임하였으며, 미국 Indiana University의 실기강사도 함께 역임하며 후학을 양성하였다. 이후 귀국하여 바이올리니스트 정준수, 양고운이 재직중인 경희대학교에 진학하여 경희대학교 음악대학 현악과 전체 1호 박사를 취득하였다.(논문: 프로코피예프 바이올린 소나타 제2번에 나타난 신고전주의적 특징과 적절한 연주법의 고찰)​ 일찍이 세계일보, 국민일보, 한세대, 성신여대, 서울시 장학 콩쿠르 등 국내 여러 콩쿨에서 1위 및 대상 등을 입상 한 그녀는 한국의 영재들의 전당인 “젊은이의 음악제” 초청연주를 시작으로 음악잡지 <String & Bow>로부터 ‘화려한 기교와 함께 깊은 소리를 가진 연주자’라는 평가를 받은 바 있으며, 장래성을 인정받아 서울시와 동부화재로 부터 장학금을 수여받았다. 독일 라이프치히의 Schumann House와 HMT Grosser Saal, Leipzig University에서 초청 솔로 독주회를 하며 객석의 극찬을 받았을 뿐 아니라, 2015년 독일의 Berlin Philharmonic Orchestra Concert Hall에서 주최한 개인 독주회를 하여 5번의 커튼콜을 받으며 극찬을 받았으며 미국 유학 당시 그녀는 미국 실력있는 음악인을 선출하는 오디션에 대상으로 우승하며 미국 뉴욕의 카네기 홀에서 데뷔 독주를 가졌다. 2015년 세계적인 음악가인 Christoph Popen, Gidon Kremer과 함께 일본 Ishikawa Ongakudo Concert Hall, 홍콩 Cultural Centre 등 아시아 투어를 하였으며, 인디애나 음악대학의 교수인 Branden Vamos, Masumi Per Rostad, 배 익환과 함께 연주하는 등 다양한 연주활동을 하였고, 일본의 Sendai시에서 Sendai Youth Cultural Center 초청 연주, Sendai Gallery Hall에서의 초청 독주를 하였고 인디애나 주립대학교, 부산 문화회관 등 국내 및 해외 각지에서도 수많은 초청 연주와 독주회를 가졌다. 미국 Indiana Chamber Orchestra, 일본 Sendai Philharmonic Orchestra, 한국 강릉 시립 교향악단, 뉴월드 필하모닉 오케스트라, 부산 시립 유스 오케스트라, 서울 비르투오지 챔버 오케스트라 등과 협연하며 그녀만의 음악적 입지를 확고히 하였다. ​ Mauriccio Fuks, Branden Vamos(Chamber), 이경선, 정준수, 양고운, 이선이를 사사한 바이올리니스트 이서현은 서울대학교 심포니 오케스트라 악장, Indiana Symphony Orchestra의 악장, 뉴월드 필하모닉 오케스트라 객원 악장, 원주시향 객원 악장, 코리안 심포니 오케스트라, 강남 심포니 오케스트라 제 1 객원수석 등을 역임하였고 미국 Indiana University, 강원대학교, 강원 예술 고등학교, 선화 예술 고등학교, 서울시 중부 영재원에서 실기지도 강사를 역임하며 후임을 양성하였다. ​​ 현재는 삼육대학교 글로벌 영재 교육원에 외래 교수로 재직함과 동시에 경희대학교 음악대학, 예원학교, 서울 예술 고등학교, 선화 예술 고등학교, 계원 예술 고등학교, 서울 중앙 음악학원(SCC)에 실기지도 강사로 재직하며 서울과 부산 등지를 오가며 후학을 양성중이다. 또한 국내 최고의 실력파 연주단체이자 서울대 이경선 교수를 주축으로 활동하는 서울 비르투오지 챔버 오케스트라의 정 단원과 피아노 트리오 여운(앙상블 여운)으로 실내악적인 다양한 연주 활동을 하며 국내외 시립 교향악단의 초청 객원 악장으로 활발히 연주하고 있다.",,
