,title,sub_title,intro,link_url,image_url
169,리골레또 렉처콘서트 - 대전,클래식 ,"<리골레또>는 베르디 3대 명작 오페라로, 현대에 가장 유명한 오페라 아리아로 손꼽히는 ‘La donna e mobile 여자의 마음’, ‘Caro nome 그리운 그 이름’, ‘Cortigianni via razza dannata 천벌을 받을 가신들아’ 비롯하여 2중창, 4중창까지 애호가들의 사랑을 받고 있는 음악이 있는 작품이다. 16세기 만토바 공국 도시를 배경으로 곱추이자 광대인 리골레또는 호색한인 만토바 공작을 주인으로 섬기며 난잡하고 타락한 귀족 사회에서 자신의 딸 질다를 순결하게 키우기 위해 노력한다. 어느 날 만토바 공작이 대학생으로 변장하여 질다를 농락하고 이에 분노한 리골레또는 암살자 스파라푸칠레를 고용하여 ...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A6%AC%EA%B3%A8%EB%A0%88%EB%98%90+%EB%A0%89%EC%B2%98%EC%BD%98%EC%84%9C%ED%8A%B8+-+%EB%8C%80%EC%A0%84+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220513_136%2F1652420157086qo4RS_JPEG%2F269_image_url_1652420157023.jpg
170,바이올리니스트 윤유경 리사이틀 - 대전,클래식 ,"화려한 테크닉과 열정적 무대로 자신만의 음악세계를 펼쳐 보이는 바이올리니스트 윤유경의 리사이틀이다. 뒤셀도르프 슈만 국립 음대에서 우수한 성적으로 학사과정 졸업과 동대학원 석사(Master)에서는 심사위원 전원 만장일치 최우수점수(Auszeichnung)으로 졸업했으며, 동대학원 최고연주자과정(Konzertexamen) 역시 우수한 점수로 졸업 한 바이올리니스트 윤유경은 이번 독주회에서는 모차르트의 협주곡 시리즈로 관객들에게 다가올 계획이다. 이번 독주회에서는 특별히 협주곡 시리즈라는 이름에 걸맞게 실내악단이 반주를 맡아 모차르트 협주곡의 묘미를 선보일 예정이다. 가볍고 경쾌한 분위기로 고전주의 음악의 전형적인 면을 선보이는 [Violin Concerto No.3 in G Major K.216]와 전체적인 통일감을 강조하고 오스트리아의 색채가 사뭇 짙어지는 [Violin Concerto No.5 in A Major K.219]가 연주되며 모차르트의 음악 속으로 깊이 빠져드는 시간을 선사할 예정이다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B0%94%EC%9D%B4%EC%98%AC%EB%A6%AC%EB%8B%88%EC%8A%A4%ED%8A%B8+%EC%9C%A4%EC%9C%A0%EA%B2%BD+%EB%A6%AC%EC%82%AC%EC%9D%B4%ED%8B%80+-+%EB%8C%80%EC%A0%84+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220513_120%2F16524113421736qzoN_JPEG%2F269_image_url_1652411342160.jpg
171,인형(들)의 집,연극 ,150년이 지난 지금도 변하지 않는 고전의 가치를 통해 시대를 관통하는 메시지를 전할 연극 <인형(들)의 집> 현재 극심한 분열과 갈등을 통과하고 있는 대한민국 사회로 시∙공간적 배경을 옮겨 현대적 해석과 시각으로 새롭게 탄생!,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9D%B8%ED%98%95%28%EB%93%A4%29%EC%9D%98+%EC%A7%91+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220516_156%2F165267109342099qoG_JPEG%2F269_image_url_1652671093368.jpg
172,소프라노 이정은 독창회,클래식 ,"감각적인 음악적 해석력과 세련된 무대매너로 감동을 선사하는 소프라노 이정은은 추계예술대학교 성악과 및 이화여자대학교 음악대학원 성악과를 우수한 성적으로 졸업한 후 도이하여 산타 체칠리아 국립음악원 졸업(Diploma) 및 최고연주자과정 졸업(Biennio)하였다. 음악에 대한 끝없는 열정으로 로마 시립 음악아카데미아 AIDM 성악과 실내악과정 및 보컬해석과정, ARAM 아카데미아 오페라해석과정, ROMA 아카데미아 음악코치전문과정 Diploma를 취득하며 전문연주자로서의 기반을 다졌다. Mariella Devia, Luciana Serra, Giuseppe Sebatini 등 저명한 음악가들의 마스터클래스에 참여하여 ...",,
173,하쥬리 트리오 콘서트 ,콘서트 ,"워십피아니스트, 컨템퍼러리 피아니스트이자 작편곡가 하쥬리가 하쥬리 트리오와 함께 EVENING WORSHIP 을 기획했습니다. 코로나로 인한 우울감과 무력감으로 지친 영혼들이 다시 한번 주님 앞에 나아가 힘차게 주님을 높이고 찬양할 수 있는 시간이 꼭 필요하다고 생각되어 하쥬리의 워십피아노 정규 2집 앨범 발매와 함께 이 콘서트를 준비하게 되었습니다. 우리의 영혼에 힘을 주는 찬송가, 기도와 묵상을 할 때 잔잔하게 위로를 주는 찬양들을 중심으로 최근에 많이 불려지는 워십곡들과 CCM 곡들까지 하쥬 리 트리오의 연주와 CCM 아티스트 김정의 연주로 함께 찬양하는 시간을 만들었습니다. 그리고 하...",,
174,주드,연극 ,"필롯슨 선생님은 12살 주드에게 성직자의 꿈을 안겨주고 크라이스트민스터로 떠난다. 고귀한 지식과 위대한 사상의 본거지, 성직자를 양성하는 대학이 우뚝 서 있는 곳.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B3%B5%EC%97%B0+%EC%A3%BC%EB%93%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_147%2F16535566377790xj6U_JPEG%2F269_26418942_image_url_1653556637722.jpg
175,2022 서울시향 티에리 피셔의 생상스 교향곡 2번 ②,클래식 ,"전 수석객원지휘자 티에리 피셔와 서울시향의 2022년 두 번째 정기공연은 브람스와 생상스의 작품들로 꾸며진다. 두 작곡가는 각각 독일과 프랑스라는 전혀 다른 지역에서 활동했지만 비슷한 시기 태어나서 유럽을 중심으로 활동했다. 그들이 태어나던 시대 이미 전 유럽을 평정했던 베토벤의 거대한 아우라 속에 있었다는 점, 그리고 베토벤 사후 각기 독자적인 방식으로 아우라를 받아들여 포스트 베토벤의 전통을 계승했다는 점도 이들이 공유하는 공통점이다. 브람스는 비슷한 시기에 같은 성격의 다른 작품들을 동시에 작곡한 경우가 많았다. 첫 곡으로 연주될 ‘비극적 서곡’은 그의 또 다른 대표적 서곡인 ‘대학축전 서곡’과 비슷한 시기에 작곡된 작품이다. 하지만 낙천적이고 진취적인 후자와 달리 전자에서는 자신의 예민하고 어두운 성격을 드러낸다. 1859년 24세라는 한참 젊은 시절 완성된 생상스 교향곡 2번은 1악장의 푸가를 위시하여 프랑스라는 작곡가의 지역적 배경이 무색할 만큼 하이든을 위시한 독일 전통에 훨씬 가까운 작품이다. 반면 이 해 두 살 연상의 브람스는 아직 첫 교향곡조차 태동시키지 못하고 있었다. 그는 첫 번째 교향곡을 작곡하다 스스로에게 엄격한 잣대를 들이대며 스스로 포기하고, 교향곡에 사용하고자 했던 악상으로 대신 피아노 협주곡 1번을 완성시켰다. 이런 출생배경으로 인해 브람스 최초의 관현악곡으로 기록되는 이 협주곡은 피아노 오블리가토를 동반한 교향곡의 형태를 띠고 있다. 2018년 서울시향과 프랑크와 슈트라우스의 작품을 연주했던 프란체스코 피에몬테시가 협연한다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2022+%EC%84%9C%EC%9A%B8%EC%8B%9C%ED%96%A5+%ED%8B%B0%EC%97%90%EB%A6%AC+%ED%94%BC%EC%85%94%EC%9D%98+%EC%83%9D%EC%83%81%EC%8A%A4+%EA%B5%90%ED%96%A5%EA%B3%A1+2%EB%B2%88+%E2%91%A1+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20211214_292%2F1639460466793RtY0U_JPEG%2F269_image_url_1639460466723.jpg
176,친정엄마와 2박3일－대구,연극 ,"엄마의 전화 한 통 살갑게 받아주지 못하던 바쁜 서울 깍쟁이 딸, 미영. 어느 날 연락도 없이 시골 친정엄마 집을 찾는다. 미영은 전기장판에 의지해 겨울을 나는 궁상맞은 엄마 모습에 속이 터지고, 엄마는 갑자기 내려온 딸에게 무슨 일이 있는 건 아닌지 속이 타기만 한다.",,
177,노부스 콰르텟 베토벤 현악사중주 전곡 연주 2,클래식 ,"쇼스타코비치, 멘델스존 현악사중주 전곡 연주 등 매행보가 한국실내악의 새로운 역사이자, 혁신적인 도전을 이어온 현악사중주단 노부스 콰르텟의 베토벤이 찾아온다. 창립 15주년을 맞이한 실내악 명가 목프로덕션의 월드클래스 콰르텟 기획이자 결성 15주년을 맞이한 노부스 콰르텟의 BEETHOVEN STRING QUARTET COMPLETE 오직 베토벤! 결성 15주년을 맞이한 노부스 콰르텟의 여정이 향하는 지향점과도 같은 무대가 관객들을 찾아온다",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%85%B8%EB%B6%80%EC%8A%A4+%EC%BD%B0%EB%A5%B4%ED%85%9F+%EB%B2%A0%ED%86%A0%EB%B2%A4+%ED%98%84%EC%95%85%EC%82%AC%EC%A4%91%EC%A3%BC+%EC%A0%84%EA%B3%A1+%EC%97%B0%EC%A3%BC+2+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220407_288%2F1649317419678P1qwk_JPEG%2F269_image_url_1649317419665.jpg
178,소프루,연극 ,"폐허가 된 극장의 무대 위에 검은 옷을 입은 프롬프터가 등장하는 것으로 <소프루>는 시작된다. 프롬프터는 관객이 볼 수 없는 곳에서 배우에게 대사나 동작 따위를 일러주는 사람. 평소라면 무대 위에서 절대 볼 수 없었던 프롬프터가 그 존재를 드러낸 채 배우들에게 고전의 텍스트와 자신의 기억 속 일화를 속삭인다. 배우의 입을 통해 비로소 온전히 관객에게 전달되는 이야기를 통해 극장이라는 공간이 새롭게 인식되기 시작한다. 포르투갈어로 ‘숨’, ‘호흡’이라는 뜻의 소프루가 제목인 이 작품은 프롬프터처럼 사라져가는 직업에 대한 오마주로서, 우리가 미처 인식하지 못하는 것들에 대해 이야기한다. 포르투갈을 대...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%86%8C%ED%94%84%EB%A3%A8+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220414_110%2F16499038138722oJq1_JPEG%2F269_26071649_image_url_1649903813843.jpg
179,알사탕 - 전주,가족/아동 ,"문방구에서 산 알사탕 한 봉지. 사탕 한 알을 입에 넣자, 원래는 들을 수 없던 소리가 들린다! ""동동아~ 동동아~"" 마법의 사탕이 들려주는 마음의 소리! 다음엔 또 누구의 소리가 들릴까?",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%8C%EC%82%AC%ED%83%95+-+%EC%A0%84%EC%A3%BC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220418_158%2F1650252466062Qbyyu_GIF%2F269_image_url_1650252466034.gif
180,나쁘지 않은 날 - 안산,연극 ,"황진철이 가족들을 데리고 캠핑을 떠난다. 치매를 앓고 있는 아버지의 기억이 지워지기 전에 어머니의 유언대로 행복한 가족 소풍을 계획한 그는, 내친김에 어머니 제사를 산에서 지내기로 한다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%82%98%EC%81%98%EC%A7%80+%EC%95%8A%EC%9D%80+%EB%82%A0+-+%EC%95%88%EC%82%B0+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220421_293%2F1650518463660knQKK_JPEG%2F269_image_url_1650518463602.jpg
181,글로리아오페라단 창단31주년 기념 오페라 〈리골레토〉,클래식 ,"빅토르 위고의 희곡 '환락의 왕' 내용에 깊은 감동을 받은 베르디는 대본가 피아베에게 오페라 대본을 부탁한다. 심혈을 기울여 작곡한 오페라는 상영 금지 명령을 받게되는데, 오페라의 배경을 프랑스에서 이탈리아 만토바로 바꾸고, 등장인물의 이름도 프랑수와 1세에서 만토바 공작으로, 곱추인 트리불레를 리골레토로 바꾸고 제목도 <저주>에서 <리골레토>로 변경한 후에 초연하여 대 성공을 거둔다. 사랑하는 딸을 지키기 위한 아버지의 애착과 궁정 광대로 살아야 하는 모순된 삶의 모습을 비극적 결말로 승화시키는 베르디의 음악적 천재성은 오페라 최고의 드라마이다. 또한 이 오페라에는 그 유명한 아리아 여자의 마음, 그리운 그 이름, 중창, 남성합창 등 아름다운 음악들이 있어 오페라를 관람하는 즐거움을 한층 더 할 것이다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B8%80%EB%A1%9C%EB%A6%AC%EC%95%84%EC%98%A4%ED%8E%98%EB%9D%BC%EB%8B%A8+%EC%B0%BD%EB%8B%A831%EC%A3%BC%EB%85%84+%EA%B8%B0%EB%85%90+%EC%98%A4%ED%8E%98%EB%9D%BC+%E3%80%88%EB%A6%AC%EA%B3%A8%EB%A0%88%ED%86%A0%E3%80%89+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220425_24%2F1650852926719nBOHM_JPEG%2F269_image_url_1650852926665.jpg
182,제1회 아이들극장 예술상 공식참가작3<빨간망토와 함께 떠나는 뮤직 트립>,가족/아동 ,친구들~ 빨간 망토가 길을 안내해요. 우리 함께 떠나볼까요?,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%A0%9C1%ED%9A%8C+%EC%95%84%EC%9D%B4%EB%93%A4%EA%B7%B9%EC%9E%A5+%EC%98%88%EC%88%A0%EC%83%81+%EA%B3%B5%EC%8B%9D%EC%B0%B8%EA%B0%80%EC%9E%913%3C%EB%B9%A8%EA%B0%84%EB%A7%9D%ED%86%A0%EC%99%80+%ED%95%A8%EA%BB%98+%EB%96%A0%EB%82%98%EB%8A%94+%EB%AE%A4%EC%A7%81+%ED%8A%B8%EB%A6%BD%3E+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220427_117%2F1651035163904LKa7T_JPEG%2F269_26141376_image_url_1651035163891.jpg
183,프리다 - 부산,뮤지컬 ,"“VIVA LA VIDA!” “그럼에도 불구하고, 인생이여 만세!” The Night Show. 오늘의 주인공은 멕시코가 낳은 화가이자, 혁명가인 프리다 칼로. 프리다는 쇼를 통하여 자신의 인생을 더듬어 나간다. 의사를 꿈꾸던 그녀가 화가가 되기까지 파란만장한 인생이 그녀의 노래에 담겨, 그림에 담겨 고스란히 투영된다. 불행이 꼬리를 문 듯 끊임없이 프리다의 곁에서 휘몰아쳐도 굴하지 않고 꼿꼿이 버텨내던 자신의 날들을 이야기하던 그녀가 어느 대목에 이르자 갑자기 쇼를 중단한다. 고통을 호소하며 리허설을 중간에 끊은 그녀는 집으로 돌아와 아무에게도 보여주지 않은 자신의 민낯을 마주하는데…",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%94%84%EB%A6%AC%EB%8B%A4+-+%EB%B6%80%EC%82%B0+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220503_10%2F1651544385564WOG36_JPEG%2F269_image_url_1651544385535.jpg
184,어느 날 갑자기...!,연극 ,대학로에서 공연을 준비하던 한 극단에서 공연 첫날 단원 중 한 명이 코로나19 양성 판정을 받고 모든 공연을 취소한다. 확진자의 밀접 접촉자인 같은 극단 단원 성진도 검사 후 양성 판정을 받고 생활치료센터에 입소하여 격리치료를 받는다.,,
185,양손프로젝트 <단편소설극장> - 인천,연극 ,"양손프로젝트가 2021년 예술의 전당에서 선보였던 단편선 레퍼토리 작품! 그 중 3편 선별하여 선보입니다. ⠀ 작가의 시선으로 담아낸 내밀한 삶의 이야기, 다채로운 연극 형식으로 무대 위에서 그려낸 작품! 김동인 <사진과 편지>, 현진건 <그립은 흘긴 눈>, 모파상 <29호 침대>을 연극으로 만나보실 수 있습니다. 비어 있는 무대 위에 등장한 배우가 서술자와 인물 사이를 유려하게 넘나들며 각각의 이야기가 담고 있는 삶의 아이러니가 가득한 풍경을 서구문화회관에서 만나보세요.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%96%91%EC%86%90%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8+%3C%EB%8B%A8%ED%8E%B8%EC%86%8C%EC%84%A4%EA%B7%B9%EC%9E%A5%3E+-+%EC%9D%B8%EC%B2%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220510_202%2F1652164747043HNlWH_PNG%2F269_image_url_1652164747030.png
186,피노키오의 모험 - 울산,가족/아동 ,"클래식 앙상블의 연주와 배우들의 육성 연기가 어우러지는 융합 클래식 음악 공연 명작 동화 피노키오의 이야기에 붙여진 작곡가 '리오크 나보크'의 음악을 한국을 대표하는 클래식 앙상블 'TIMF 앙상블'이 연주합니다. 동시에 배우들이 피노키오 동화의 스토리를 육성으로 생생하게 연기하여 음악과 극을 함께 즐기는 융합 클래식 음악 공연입니다. 자신만의 길과 정체성을 발견하고, 누군가를 사랑하고, 책임감을 갖는 성장의 스토리를 음악, 연기 그리고 일러스트 영상과 함께 즐겨보시기 바랍니다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%94%BC%EB%85%B8%ED%82%A4%EC%98%A4%EC%9D%98+%EB%AA%A8%ED%97%98+-+%EC%9A%B8%EC%82%B0+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220510_248%2F16521726201062vNEt_JPEG%2F269_image_url_1652172620047.jpg
